1.24989E+18,1.00893E+18,2020-04-14T02:28:15Z,dhananjaypro,"Deeply regret to inform you Mr Terry Gill, a brave family member @Air India posted at Heathrow airport lost his life #coronavirus.",Twitter for iPhone,,,,FALSE,FALSE,62,0,IN,"New Delhi, India",city,447,37,,2018-06-19T04:11:11Z,FALSE,en,
1.24989E+18,1.24173E+18,2020-04-14T02:29:25Z,ManiCH7032,"We support #StayHomeStaySafe
We all did it
Now its your turn, do it
Make it successful to remove #coronavirus
@WHO
#COVID2019
 #coronahyderabad https://t.co/pN8n9siM0x",Twitter for Android,,,,FALSE,FALSE,404,0,IN,"Hyderabad, India",city,8,140,,2020-03-22T14:29:54Z,FALSE,en,
1.24989E+18,9.47424E+17,2020-04-14T02:32:27Z,AMBAbsolute,"@Tarunnangia @PMOIndia @HMOIndia @UNHumanRights @rashtrapatibhvn @smritiirani @myogiadityanath @ArvindKejriwal 
#coronavirus 
#LockdownExtended 
Inhuman behavior by police",Twitter for Android,1.24975E+18,76595513,Tarunnangia,FALSE,FALSE,19501,3,IN,"Mumbai, India",city,749,209,,2017-12-31T11:07:09Z,FALSE,en,
1.24989E+18,1.0575E+18,2020-04-14T02:37:12Z,kanyal_bharath,"# The 130th Birth Anniversary of Dr.B.R.Ambedkar... We must celebrate by Reading Preamble...
#ReadThePreamble...🙏
#StayHomeStaySafe...❤

@DKShivakumar @siddaramaiah @sstangadagi @CMofKarnataka @rashtrapatibhvn @INCKarnataka @INCIndia @srivatsayb @Rekha94466154 @KPRASHANTNAYAK1 https://t.co/mdeoR2J9WH",Twitter for Android,,,,FALSE,FALSE,4885,0,IN,"Gangawati, India",city,16,88,,2018-10-31T05:28:53Z,FALSE,en,
1.24989E+18,7.16096E+17,2020-04-14T02:40:02Z,deepak_mragwani,"@blessed__1D In this time of Corona epidemic, apart from the warriors belonging to the required areas, who are living in their homes and following social distancing are also no less than warriors.
#LetUsPrayForCoronaFighters
#StayHomeStaySafe",Twitter for Android,1.24988E+18,9.02479E+17,blessed__1D,FALSE,FALSE,218850,27,IN,"Kishangarh, India",city,9974,5611,,2016-04-02T02:53:08Z,FALSE,en,
1.24989E+18,76573441,2020-04-14T02:40:15Z,anieshnair,"Happy Vishu !!!Be safe Be at Home !!!
#StayAtHome #StayHomeStaySafe #Vishu #Vishu2020 #BreakTheChain https://t.co/vQ7usD79QV",Twitter for Android,,,,FALSE,FALSE,771,0,IN,"Mumbai, India",city,210,544,,2009-09-23T06:04:06Z,FALSE,en,
1.24989E+18,7.29609E+17,2020-04-14T02:40:55Z,PremKumerGodara,"Aarogya Setu app downloaded and link shared with all known friends and relatives. @narendramodi ji  #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/UScWe2JLul",Twitter for Android,,,,FALSE,FALSE,553,0,IN,"Rajasthan, India",admin,41,371,,2016-05-09T09:49:18Z,FALSE,en,
1.24989E+18,4583969737,2020-04-14T02:42:57Z,kapil72964556,"#Yoga &amp; Meditation helps to fight with corona #StayHomeStaySafe
#IndiaFightsCorona https://t.co/SG8VrjxJGl",Twitter for Android,,,,FALSE,FALSE,2804,1,IN,"New Delhi, India",city,11,186,,2015-12-17T11:19:53Z,FALSE,en,
1.24989E+18,118722271,2020-04-14T02:43:03Z,VijuyRonjan,"SBI branches/ CSPs in Delhi Circle ensured that people visiting the branch for essential services practise Social Distancing and take other precautions to prevent the spread of Coronavirus. SBI cares. 
#COVID19 #Coronavirus #SBIFamily #ProudSBI
@TheOfficialSBI @DFS_India https://t.co/zEVhuyMB15",Twitter for iPhone,,,,FALSE,FALSE,8347,42,IN,"New Delhi, India",city,1898,262,,2010-03-01T15:21:08Z,FALSE,en,
1.24989E+18,2516896375,2020-04-14T02:43:17Z,priyankmunjoshi,"A little Appeal from daughter to fight with #CoronavirusOutbreakindia , #StayHomeStaySafe #StayHomeIndia #StayAtHome @TajinderBagga @1stIndiaNews #Banswara #Rajasthan #LockdownNow https://t.co/mMckH5fP0q",Twitter for Android,,,,FALSE,FALSE,1264,0,IN,Banswara,poi,422,762,,2014-05-23T02:45:59Z,FALSE,en,
1.24989E+18,1.12131E+18,2020-04-14T02:43:51Z,journalistshubh,"12 February: @RahulGandhi alerts Modi govt about deadly #Coronavirus pandemic, asks them to be prepared

13 March: modi govt declares #Coronavirus is not a health emergency

13 April: Positive cases rise by a massive 1,241 in a day, total cases cross 10,000

#अगला_ड्रामा_कल10बजे https://t.co/IFwNymh6NK",Twitter for Android,,,,FALSE,FALSE,2924,0,IN,"Rajasthan, India",admin,46,319,,2019-04-25T06:58:39Z,FALSE,en,
1.24989E+18,91155962,2020-04-14T02:44:06Z,viviiyer,"@mkatju Sir, following the principles of #ahambrahmasmi ,God has given that authority to YOU !
Only An Individual can stop #Corona!

Blaming Others is typical Atheist job!

#StayHomeStaySafe",Twitter for Android,1.24954E+18,561335546,mkatju,FALSE,FALSE,15401,0,IN,"Coimbatore, India",city,179,893,,2009-11-19T18:03:41Z,FALSE,en,
1.24989E+18,7.16096E+17,2020-04-14T02:44:30Z,deepak_mragwani,"@VapiAshram In this time of Corona epidemic, apart from the warriors belonging to the required areas, who are living in their homes and following social distancing are also no less than warriors.
#LetUsPrayForCoronaFighters
#StayHomeStaySafe 
#Lockdown2",Twitter for Android,1.24989E+18,2289255019,VapiAshram,FALSE,FALSE,218850,4,IN,"Kishangarh, India",city,9974,5611,,2016-04-02T02:53:08Z,FALSE,en,
1.24989E+18,8.09766E+17,2020-04-14T02:45:17Z,Sanjays81301051,"@narendramodi Remember  prophetic words of C D Das in the Famous Alipore case..
 Long after #SriAurobindo is gone... Similarly perhaps the Mother has the plans to prove that India is the true leader of the world after she successfully handles #coronavirus @Auro_Mere @mirra21_mala",Twitter for Android,,18839785,narendramodi,FALSE,FALSE,30214,2,IN,"Nagpur, India",city,388,868,,2016-12-16T14:24:30Z,FALSE,en,
1.24989E+18,1372856612,2020-04-14T02:48:19Z,rajkumar_thiru,"Thalaivan #SilambarasanTR working out from home 💪 #StayHomeStaySafe #WorkoutsAtHome 

#STR #Simbu #Maanaadu https://t.co/zCwSpHTy2i",Twitter for Android,,,,FALSE,FALSE,68,1,IN,"Tamil Nadu, India",admin,108,339,,2013-04-22T18:58:48Z,FALSE,en,
